"콘텐츠분류";"제목";"지번주소";"도로명주소";"위도";"경도"
"전기차 충전소";"주식회사 아름다운리조트";"제주특별자치도 서귀포시 성산읍 해맞이해안로 2644";"";126.91007;33.475202
"전기차 충전소";"주식회사 아름다운리조트";"제주특별자치도 서귀포시 성산읍 해맞이해안로 2644";"";126.91007;33.475202
"전기차 충전소";"봄그리고가을리조트";"제주특별자치도 서귀포시 성산읍 해맞이해안로 2660";"";126.910848;33.474037
"전기차 충전소";"더포그레이스리조트";"제주특별자치도 서귀포시 성산읍 해맞이해안로 2670";"";126.910565;33.47343
"전기차 충전소";"온더스톤";"제주특별자치도 서귀포시 성산읍 해맞이해안로 2746";"";126.917869;33.470086
"전기차 충전소";"혼인지";"제주특별자치도 서귀포시 성산읍 혼인지로 39-22";"";126.894019;33.41494
"전기차 충전소";"갯그시";"제주특별자치도 서귀포시 성산읍 환해장성로 469";"";126.904648;33.398958
"전기차 충전소";"세븐일레븐 온평";"제주특별자치도 서귀포시 성산읍 환해장성로 667";"";126.90891;33.413169
"전기차 충전소";"중문랜드";"제주특별자치도 서귀포시 소보리당로164번길 62(상예동)";"";126.385391;33.263759
"전기차 충전소";"중문훼미리콘도미니엄";"제주특별자치도 서귀포시 소보리당로164번길 83";"";126.383592;33.265864
"전기차 충전소";"송산동주민센터";"제주특별자치도 서귀포시 소암로 4(서귀동)";"";126.566006;33.245039
"전기차 충전소";"동원리조트";"제주특별자치도 서귀포시 솔동산로10번길 45";"";126.562598;33.240825
"전기차 충전소";"쇠소깍 공영주차장";"제주특별자치도 서귀포시 쇠소깍로 104";"";126.622408;33.254251
"전기차 충전소";"현대1차 연립주택";"제주특별자치도 서귀포시 신서귀로 10";"";126.511339;33.249373
"전기차 충전소";"강정코아루아파트 2단지";"제주특별자치도 서귀포시 신서로 85";"";126.504547;33.258154
"전기차 충전소";"강정코아루아파트 1단지";"제주특별자치도 서귀포시 신서로 87";"";126.504838;33.259357
"전기차 충전소";"강정코아루아파트 3단지";"제주특별자치도 서귀포시 신서로 89";"";126.505347;33.258461
"전기차 충전소";"감사위원회";"제주특별자치도 서귀포시 신중로 37(법환동)";"";126.510082;33.255759
"전기차 충전소";"서귀포시청2청사";"제주특별자치도 서귀포시 신중로 55(법환동)";"";126.510798;33.255335
"전기차 충전소";"나우씨앤씨";"제주특별자치도 서귀포시 신효동 506-9";"";126.610233;33.272247
"전기차 충전소";"도라미펜션";"제주특별자치도 서귀포시 신효동 924";"";126.609554;33.260265
"전기차 충전소";"안덕계곡 주차장";"제주특별자치도 서귀포시 안덕면 감산리 345";"";126.353107;33.257611
"전기차 충전소";"감산리마을회";"제주특별자치도 서귀포시 안덕면 감산중로 29";"";126.353877;33.259505
"전기차 충전소";"㈜씨제이대한통운 클럽나인브릿지";"제주특별자치도 서귀포시 안덕면 광평로 34-156";"";126.406143;33.341283
"전기차 충전소";"메밀가공시설";"제주특별자치도 서귀포시 안덕면 광평리 211";"";126.379629;33.328165
"전기차 충전소";"캐슬렉스 제주";"제주특별자치도 서귀포시 안덕면 광평리 351";"";126.347508;33.340616
"전기차 충전소";"라림부띠끄호텔";"제주특별자치도 서귀포시 안덕면 대평로 39";"";126.362949;33.236842
"전기차 충전소";"동광리마을회";"제주특별자치도 서귀포시 안덕면 동광로 126";"";126.339884;33.307625
"전기차 충전소";"토이파크";"제주특별자치도 서귀포시 안덕면 동광리 383";"";126.345671;33.318999
"전기차 충전소";"서귀포시산림조합";"제주특별자치도 서귀포시 안덕면 동광리 461";"";126.347403;33.31144
"전기차 충전소";"동광 R 주차장";"제주특별자치도 서귀포시 안덕면 동광리 827";"";126.341614;33.310948
"전기차 충전소";"서커스월드공연장";"제주특별자치도 서귀포시 안덕면 동광리 886";"";126.344599;33.314387
"전기차 충전소";"카멜리아힐";"제주특별자치도 서귀포시 안덕면 병악로 166";"";126.369298;33.289479
"전기차 충전소";"외가집아귀찜";"제주특별자치도 서귀포시 안덕면 병악로 28";"";126.361639;33.278866
"전기차 충전소";"상천리마을회";"제주특별자치도 서귀포시 안덕면 병알고 408-3";"";126.347651;33.292628
"전기차 충전소";"알랑가하우스";"제주특별자치도 서귀포시 안덕면 사계남로 153번길 2";"";126.306488;33.228892
"전기차 충전소";"젠";"제주특별자치도 서귀포시 안덕면 사계남로 186-8";"";126.308581;33.229407
"전기차 충전소";"오션하우스";"제주특별자치도 서귀포시 안덕면 사계남로 216번길 42";"";126.310184;33.23473
"전기차 충전소";"제주해안휴양펜션";"제주특별자치도 서귀포시 안덕면 사계남로 89";"";126.299404;33.227434
"전기차 충전소";"용머리해안(주차장)";"제주특별자치도 서귀포시 안덕면 사계남로216번길 28";"";126.311158;33.233698
"전기차 충전소";"로하스펜션";"제주특별자치도 서귀포시 안덕면 사계로 62";"";126.297893;33.236763
"전기차 충전소";"바람불어 좋은날";"제주특별자치도 서귀포시 안덕면 사계로 68";"";126.297852;33.237231
"전기차 충전소";"미르빌";"제주특별자치도 서귀포시 안덕면 사계로114번길 87";"";126.306017;33.24606
"전기차 충전소";"신화역사공원 직원 기숙사";"제주특별자치도 서귀포시 안덕면 사계리 118";"";126.311112;33.233859
"전기차 충전소";"산방산 주차장";"제주특별자치도 서귀포시 안덕면 사계리 163-1";"";126.311909;33.235935
"전기차 충전소";"세븐일레븐 산방산로드";"제주특별자치도 서귀포시 안덕면 사계리 253-3";"";126.307102;33.237646
"전기차 충전소";"제주아리랑";"제주특별자치도 서귀포시 안덕면 사계리 745";"";126.305304;33.249657
"전기차 충전소";"J두빛나래리조트";"제주특별자치도 서귀포시 안덕면 사계북로 109";"";126.29938;33.23699
"전기차 충전소";"유한회사 루시드엠";"제주특별자치도 서귀포시 안덕면 사계북로 120";"";126.300411;33.236905
"전기차 충전소";"사계리마을회";"제주특별자치도 서귀포시 안덕면 사계중앙로 3";"";126.29812;33.231113
"전기차 충전소";"에스케이핀크스 주식회사";"제주특별자치도 서귀포시 안덕면 산록남로 863";"";126.390431;33.31251
"전기차 충전소";"신화역사공원 조성사업";"제주특별자치도 서귀포시 안덕면 서광리 2608";"";126.328121;33.288228
"전기차 충전소";"제주신화월드호텔앤리조트";"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38";"";126.317395;33.30625
"전기차 충전소";"신화빌라스(서머셋 리조트)";"제주특별자치도 서귀포시 안덕면 신화역사로304번길 89";"";126.317612;33.302755
"렌터카";"제주렌트카 제주신화월드지점";"제주특별자치도 서귀포시 안덕면 신화역사로304번길 98";"";126.313769;33.305552
"전기차 충전소";"신화 테마파크";"제주특별자치도 서귀포시 안덕면 신화역사로304번길 98";"";126.313769;33.305552
"전기차 충전소";"건강과 성박물관";"제주특별자치도 서귀포시 안덕면 일주서로 1611";"";126.345795;33.255017
"전기차 충전소";"서귀포시 축협";"제주특별자치도 서귀포시 안덕면 중간서로 1914-11";"";126.347651;33.292628
"전기차 충전소";"세계자동차제주박물관";"제주특별자치도 서귀포시 안덕면 중산간서로 1610";"";126.349658;33.282962
"전기차 충전소";"봉you";"제주특별자치도 서귀포시 안덕면 중산간서로 1817";"";126.328212;33.28685
"전기차 충전소";"소인국테마파크";"제주특별자치도 서귀포시 안덕면 중산간서로 1878";"";126.322519;33.290416
"전기차 충전소";"GS25 서광점";"제주특별자치도 서귀포시 안덕면 중산간서로 1882";"";126.322005;33.289246
"전기차 충전소";"춘심이네";"제주특별자치도 서귀포시 안덕면 창천중앙로 24번길 16";"";126.370408;33.264411
"전기차 충전소";"㈜백상";"제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11";"";126.30505;33.276132
"전기차 충전소";"쉴띠하우스";"제주특별자치도 서귀포시 안덕면 한창로 102-1";"";126.365482;33.27247
"전기차 충전소";"(의)새소망의료재단";"제주특별자치도 서귀포시 안덕면 한창로 110번길 61";"";126.362061;33.278078
"전기차 충전소";"테디밸리골프앤리조트";"제주특별자치도 서귀포시 안덕면 한창로 365";"";126.347775;33.290042
"전기차 충전소";"안덕면 종합복지회관";"제주특별자치도 서귀포시 안덕면 화순로 121-6";"";126.333102;33.245867
"전기차 충전소";"안덕농협하나로마트";"제주특별자치도 서귀포시 안덕면 화순로 122";"";126.333399;33.246638
"전기차 충전소";"청소년 문화의 집";"제주특별자치도 서귀포시 안덕면 화순로56번길 20";"";126.337109;33.249599
"전기차 충전소";"안덕우체국 뒤 주차장";"제주특별자치도 서귀포시 안덕면 화순리 1072";"";126.33523;33.246275
"전기차 충전소";"안덕산방도서관";"제주특별자치도 서귀포시 안덕면 화순서서로 44";"";126.330664;33.255058
"전기차 충전소";"안덕생활체육관";"제주특별자치도 서귀포시 안덕면 화순서서로 59";"";126.328279;33.255738
"전기차 충전소";"안덕면사무소";"제주특별자치도 서귀포시 안덕면 화순서서로 74";"";126.330734;33.257556
"전기차 충전소";"안덕면사무소";"제주특별자치도 서귀포시 안덕면 화순서서로 74";"";126.330734;33.257556
"전기차 충전소";"안덕보건지소";"제주특별자치도 서귀포시 안덕면 화순중앙로12번길 30-9";"";126.331479;33.250552
"전기차 충전소";"한국남부발전㈜ 남제주발전본부";"제주특별자치도 서귀포시 안덕면 화순해안로106번길 55";"";126.34171;33.23721
"전기차 충전소";"영실매표소";"제주특별자치도 서귀포시 영실로 246(하원동)";"";126.480505;33.340106
"전기차 충전소";"예래5동마을회";"제주특별자치도 서귀포시 예래로 416(하예동)";"";126.373156;33.236589
"전기차 충전소";"예래동주민센터";"제주특별자치도 서귀포시 예래로 82(상예동)";"";126.397874;33.254283
"전기차 충전소";"예래동주민센터";"제주특별자치도 서귀포시 예래로 82(상예동)";"";126.397874;33.254283
"전기차 충전소";"상예1동마을회";"제주특별자치도 서귀포시 예래로144번길 42 2층(상예동)";"";126.39041;33.24875
"전기차 충전소";"㈜소프트라인 제주지점";"제주특별자치도 서귀포시 예래해안로 15";"";126.370065;33.233762
"전기차 충전소";"색달하수처리장";"제주특별자치도 서귀포시 예래해안로 348(색달동)";"";126.396602;33.242258
"전기차 충전소";"월드컵경기장";"제주특별자치도 서귀포시 월드컵로 33";"";126.509982;33.247743
"전기차 충전소";"폴에이리조트";"제주특별자치도 서귀포시 월드컵로45번길 40";"";126.512009;33.24463
"전기차 충전소";"GS25 대포점";"제주특별자치도 서귀포시 이어도로 129(대포동)";"";126.436151;33.239173
"전기차 충전소";"자광원";"제주특별자치도 서귀포시 이어도로 343번길 101(대포동)";"";126.448767;33.247157
"전기차 충전소";"아프리카박물관";"제주특별자치도 서귀포시 이어도로 49(대포동)";"";126.429167;33.239743
"전기차 충전소";"켄싱턴리조트 서귀포점";"제주특별자치도 서귀포시 이어도로 684";"";126.489184;33.233589
"전기차 충전소";"조은리조트";"제주특별자치도 서귀포시 이어도로 721";"";126.492087;33.235725
"전기차 충전소";"마린포트";"제주특별자치도 서귀포시 이어도로 744";"";126.494849;33.235443
"전기차 충전소";"레지나펜션";"제주특별자치도 서귀포시 이어도로 789";"";126.499523;33.236933
"전기차 충전소";"레지나";"제주특별자치도 서귀포시 이어도로 793";"";126.500096;33.236643
"전기차 충전소";"주식회사 파미유";"제주특별자치도 서귀포시 이어도로 826-6";"";126.502913;33.235018
"전기차 충전소";"모루티";"제주특별자치도 서귀포시 이어도로 986-1(법환동)";"";126.518373;33.241406
"전기차 충전소";"서귀포시장애인종합사회복지관";"제주특별자치도 서귀포시 인정오름로 24";"";126.58458;33.286924
"전기차 충전소";"효돈119센터";"제주특별자치도 서귀포시 일주동로 8234(신효동)";"";126.607774;33.260814
"전기차 충전소";"한우명품관";"제주특별자치도 서귀포시 일주동로 8421(토평동)";"";126.588472;33.25717
"전기차 충전소";"롯데하이마트 서귀포점";"제주특별자치도 서귀포시 일주동로 8631(동홍동)";"";126.566032;33.253947
"전기차 충전소";"현대오일뱅크 선반내주유소";"제주특별자치도 서귀포시 일주동로 8780(서홍동)";"";126.550862;33.253077
"전기차 충전소";"서귀포 귤림성";"제주특별자치도 서귀포시 일주동로 8941";"";126.536559;33.25043
"전기차 충전소";"대륜동주민센터";"제주특별자치도 서귀포시 일주동로 9185(법환동)";"";126.511284;33.248191
"전기차 충전소";"대륜동주민센터";"제주특별자치도 서귀포시 일주동로 9185(법환동)";"";126.511284;33.248191
"전기차 충전소";"이마트서귀포점";"제주특별자치도 서귀포시 일주동로 9209";"";126.509114;33.248337
"전기차 충전소";"이마트서귀포점";"제주특별자치도 서귀포시 일주동로 9209";"";126.509114;33.248337
"전기차 충전소";"제주조각공원";"제주특별자치도 서귀포시 일주서로 1836";"";126.372892;33.265914
"전기차 충전소";"맥도날드월드컵점";"제주특별자치도 서귀포시 일주서로 7(강정동)";"";126.507358;33.249388
"전기차 충전소";"중문교회";"제주특별자치도 서귀포시 일주서로 835(색달동)";"";126.421302;33.25827
"전기차 충전소";"서귀포의료원";"제주특별자치도 서귀포시 장수로 47(동홍동)";"";126.564241;33.255847
"전기차 충전소";"대한예수교장로회서귀포제일교회";"제주특별자치도 서귀포시 정방연로 48 (토평동)";"";126.577169;33.252055
"전기차 충전소";"제일요양원";"제주특별자치도 서귀포시 정방연로 52-8";"";126.57782;33.252306
"전기차 충전소";"상예2마을회";"제주특별자치도 서귀포시 존제로15번길2 (상예동)";"";126.376888;33.265695
"전기차 충전소";"㈜부영주택 제주부영호텔 리조트";"제주특별자치도 서귀포시 중문관광로 222";"";126.423248;33.242562
"전기차 충전소";"중문컨벤션센터";"제주특별자치도 서귀포시 중문관광로 224(중문동)";"";126.424451;33.241297
"전기차 충전소";"제주국제평화센터";"제주특별자치도 서귀포시 중문관광로 227-24(중문동)";"";126.421747;33.24486
"전기차 충전소";"중문스테이";"제주특별자치도 서귀포시 중문관광로 288";"";126.429486;33.245914
"전기차 충전소";"박물관은살아있다";"제주특별자치도 서귀포시 중문관광로 42(색달동)";"";126.409269;33.254898
"전기차 충전소";"하얏트리젠시제주호텔";"제주특별자치도 서귀포시 중문관광로72번길 114(색달동)";"";126.405414;33.245608
"전기차 충전소";"롯데호텔";"제주특별자치도 서귀포시 중문관광로72번길 35(색달동)";"";126.410286;33.248519
"전기차 충전소";"켄싱턴제주호텔";"제주특별자치도 서귀포시 중문관광로72번길 60(색달동)";"";126.408675;33.252736
"전기차 충전소";"켄싱턴제주호텔";"제주특별자치도 서귀포시 중문관광로72번길 60(색달동)";"";126.408675;33.252736
"렌터카";"제주렌트카 신라호텔지점";"제주특별자치도 서귀포시 중문관광로72번길 75";"";126.408019;33.247534
"전기차 충전소";"신라호텔";"제주특별자치도 서귀포시 중문관광로72번길 75(색달동)";"";126.408019;33.247534
"렌터카";"발리렌트카";"제주특별자치도 서귀포시 중문동";"";126.442639;33.306458
"전기차 충전소";"자청비 농수산물";"제주특별자치도 서귀포시 중문동 1012-4";"";126.426751;33.262613
"전기차 충전소";"제주에코 스위츠";"제주특별자치도 서귀포시 중문동 944-5";"";126.427784;33.265466
"전기차 충전소";"GS25 중문사거리점";"제주특별자치도 서귀포시 중문로 80(중문동)";"";126.426958;33.258234
"전기차 충전소";"JJP골프클럽";"제주특별자치도 서귀포시 중문상로 140번길";"";126.560117;33.254086
"전기차 충전소";"봉봉감귤체험농장";"제주특별자치도 서귀포시 중산간동로 7141번길 16";"";126.629686;33.281596
"전기차 충전소";"동홍주공5단지";"제주특별자치도 서귀포시 중산간동로 8002(동홍동)";"";126.561924;33.265602
"전기차 충전소";"서귀산방";"제주특별자치도 서귀포시 중산간서로 157번길 74";"";126.497772;33.255846
"전기차 충전소";"농업기술원";"제주특별자치도 서귀포시 중산간서로 212(강정동)";"";126.488931;33.261383
"전기차 충전소";"농업기술원";"제주특별자치도 서귀포시 중산간서로 212(강정동)";"";126.488931;33.261383
"전기차 충전소";"㈜제이하우스";"제주특별자치도 서귀포시 중산간서로 241";"";126.485609;33.260486
"전기차 충전소";"제이뷰호텔";"제주특별자치도 서귀포시 중산간서로 935";"";126.416474;33.264754
"전기차 충전소";"강창학경기장";"제주특별자치도 서귀포시 중산간서로 95(강정동)";"";126.501205;33.259692
"전기차 충전소";"서귀포시청 1청사";"제주특별자치도 서귀포시 중앙로 105(서홍동)";"";126.559849;33.254047
"전기차 충전소";"서귀포시청 1청사";"제주특별자치도 서귀포시 중앙로 105(서홍동)";"";126.559849;33.254047
"전기차 충전소";"서홍동주민센터";"제주특별자치도 서귀포시 중앙로 125";"";126.560065;33.255924
"전기차 충전소";"홈플러스";"제주특별자치도 서귀포시 중앙로 180(동홍동)";"";126.559937;33.260494
"전기차 충전소";"베네치아호텔";"제주특별자치도 서귀포시 중앙로 23-2";"";126.561525;33.246745
"전기차 충전소";"서귀포보건소";"제주특별자치도 서귀포시 중앙로101번길 52(서홍동)";"";126.555279;33.253335
"전기차 충전소";"서귀복자성당";"제주특별자치도 서귀포시 중앙로150번길 17";"";126.560973;33.260155
"전기차 충전소";"KT서귀포빌딩";"제주특별자치도 서귀포시 중앙로42번길 7(서귀동)";"";126.56218;33.248682
"전기차 충전소";"서귀포시 매일시장 공영주차장";"제주특별자치도 서귀포시 중앙로62번길 18(서귀동)";"";126.563358;33.250129
"전기차 충전소";"이아호텔";"제주특별자치도 서귀포시 중정로 36";"";126.560217;33.247307
"전기차 충전소";"천지동주민센터";"제주특별자치도 서귀포시 중정로47번길 3";"";126.561218;33.247805
"전기차 충전소";"남쪽나라빌";"제주특별자치도 서귀포시 천제연로 133-1(중문동)";"";126.419799;33.254131
"전기차 충전소";"중문보건지소";"제주특별자치도 서귀포시 천제연로 147(중문동)";"";126.420797;33.253521
"전기차 충전소";"중문덤장";"제주특별자치도 서귀포시 천제연로 17(색달동)";"";126.408188;33.257724
"전기차 충전소";"중문푸른마을아파트";"제주특별자치도 서귀포시 천제연로 239";"";126.431401;33.252808
"전기차 충전소";"구)중문동주민센터";"제주특별자치도 서귀포시 천제연로 281(중문동)";"";126.434773;33.251462
"전기차 충전소";"피노호텔";"제주특별자치도 서귀포시 천지연로29번길 5";"";126.563308;33.241401
"전기차 충전소";"더 블루 제주 라스지오르";"제주특별자치도 서귀포시 칠십리로 479";"";126.601688;33.242001
"전기차 충전소";"하효마을다목적회관";"제주특별자치도 서귀포시 칠십리로 740(하효동)";"";126.617776;33.258103
"전기차 충전소";"호텔화인";"제주특별자치도 서귀포시 칠십리로 87";"";126.564998;33.240384
"전기차 충전소";"정방폭포(주차장)";"제주특별자치도 서귀포시 칠십리로214번길 37(동홍동)";"";126.573049;33.24475
"전기차 충전소";"서귀포수협수산물직매장";"제주특별자치도 서귀포시 칠십리로72번길 1(서귀동)";"";126.564303;33.239564
"전기차 충전소";"펠리체 리조트";"제주특별자치도 서귀포시 태평로 111";"";126.53504;33.244353
"전기차 충전소";"서귀포예술의전당";"제주특별자치도 서귀포시 태평로 270(서홍동)";"";126.550944;33.246153
"전기차 충전소";"서귀포예술의전당";"제주특별자치도 서귀포시 태평로 270(서홍동)";"";126.550944;33.246153
"전기차 충전소";"오렌지호스텔";"제주특별자치도 서귀포시 태평로335번길 3";"";126.557377;33.247103
"전기차 충전소";"칠십리호텔";"제주특별자치도 서귀포시 태평로353번길 22-3";"";126.56126;33.247211
"전기차 충전소";"정방동주민센터";"제주특별자치도 서귀포시 태평로421번길 7(서귀동)";"";126.56522;33.245868
"전기차 충전소";"서귀포시노인복지회관";"제주특별자치도 서귀포시 태평로537번길 40-9(동홍동)";"";126.570688;33.254
"전기차 충전소";"번개과학관";"제주특별자치도 서귀포시 토평공단로 78-27";"";126.588821;33.289524
"전기차 충전소";"도원자동차공업사";"제주특별자치도 서귀포시 토평공단로139번길 11-1";"";126.581887;33.29279
"전기차 충전소";"블루핸즈(천지자동차)";"제주특별자치도 서귀포시 토평공단로139번길 6(토평동)";"";126.581561;33.293723
"전기차 충전소";"제이앤비가족호텔";"제주특별자치도 서귀포시 토평남로30번길 10-8";"";126.592611;33.260769
"전기차 충전소";"가산토방";"제주특별자치도 서귀포시 토평동 3077";"";126.5776;33.287719
"전기차 충전소";"제주끄라비펜션";"제주특별자치도 서귀포시 토평로 148번길 28";"";126.591409;33.2795
"전기차 충전소";"영천동주민센터";"제주특별자치도 서귀포시 토평로 15";"";126.586687;33.268726
"전기차 충전소";"영천동주민센터";"제주특별자치도 서귀포시 토평로 15";"";126.586687;33.268726
"전기차 충전소";"서귀포교육지원청";"제주특별자치도 서귀포시 토평로 43";"";126.589105;33.270539
"전기차 충전소";"그랜드골프 연습장";"제주특별자치도 서귀포시 토평서로 26";"";126.582925;33.27641
"전기차 충전소";"대진유토피아입주자대표회의";"제주특별자치도 서귀포시 표서면 번영로 3428번길 129";"";126.814659;33.341626
"전기차 충전소";"돔그라미";"제주특별자치도 서귀포시 표선면 가시로 137";"";126.809769;33.335511
"전기차 충전소";"크라운 골프클럽";"제주특별자치도 서귀포시 표선면 가시로 219";"";126.802155;33.339261
"전기차 충전소";"주)록 샤인빌파크 컨트리클럽";"제주특별자치도 서귀포시 표선면 가시로 384";"";126.788291;33.345203
"전기차 충전소";"붉은오름 자연휴양림";"제주특별자치도 서귀포시 표선면 남조로 1487-73";"";126.675077;33.401119
"전기차 충전소";"블라제리조트";"제주특별자치도 서귀포시 표선면 녹산로 274";"";126.746626;33.379286
"전기차 충전소";"가시리 조랑말체험공원";"제주특별자치도 서귀포시 표선면 녹산로 381-15";"";126.736287;33.383103
"전기차 충전소";"제주허브동산";"제주특별자치도 서귀포시 표선면 돈오름로 170";"";126.814753;33.329139
"전기차 충전소";"빠담빠담게스트하우스";"제주특별자치도 서귀포시 표선면 돈오름로 198-4";"";126.818173;33.329623
"전기차 충전소";"아망뜨휴양펜션";"제주특별자치도 서귀포시 표선면 민속해안로 11";"";126.80628;33.306147
"전기차 충전소";"해양수산연구원";"제주특별자치도 서귀포시 표선면 민속해안로 292";"";126.829995;33.308149
"렌터카";"제주렌트카 해비치리조트지점";"제주특별자치도 서귀포시 표선면 민속해안로 537";"";126.8448;33.322994
"전기차 충전소";"해비치리조트";"제주특별자치도 서귀포시 표선면 민속해안로 537";"";126.8448;33.322994
"전기차 충전소";"제주민속촌박물관";"제주특별자치도 서귀포시 표선면 민속해안로 631-34";"";126.841469;33.322331
"전기차 충전소";"표선해수욕장 주차장";"제주특별자치도 서귀포시 표선면 민속해안로 631-45";"";126.843499;33.324776
"전기차 충전소";"사이프러스 CC";"제주특별자치도 서귀포시 표선면 번영로 2300";"";126.749991;33.412229
"전기차 충전소";"제주조랑말타운";"제주특별자치도 서귀포시 표선면 번영로 2454";"";126.770075;33.409111
"전기차 충전소";"OK승마장";"제주특별자치도 서귀포시 표선면 번영로 2595";"";126.783128;33.402776
"전기차 충전소";"성읍랜드";"제주특별자치도 서귀포시 표선면 번영로 2658-2";"";126.787113;33.39837
"전기차 충전소";"표선해양경비단";"제주특별자치도 서귀포시 표선면 번영로 3262";"";126.822041;33.356609
"전기차 충전소";"패밀리아펜션";"제주특별자치도 서귀포시 표선면 번영로 3340";"";126.82329;33.350841
"전기차 충전소";"고금삼계탕";"제주특별자치도 서귀포시 표선면 번영로3248번길 7";"";126.768462;33.374807
"전기차 충전소";"성읍2리마을회";"제주특별자치도 서귀포시 표선면 성읍리 3006";"";126.769098;33.418181
"전기차 충전소";"성읍민속마을";"제주특별자치도 서귀포시 표선면 성읍리 855-3";"";126.801385;33.384461
"전기차 충전소";"제주스카이휴양펜션";"제주특별자치도 서귀포시 표선면 세성로 352-32";"";126.798286;33.335509
"전기차 충전소";"NH농협은행 제주수련원";"제주특별자치도 서귀포시 표선면 세화리 1567-1(주차장)";"";126.794335;33.306546
"전기차 충전소";"㈜대명레저제주 제주지점";"제주특별자치도 서귀포시 표선면 일주동로 6347-17";"";126.792157;33.305614
"전기차 충전소";"성읍1리마을회";"제주특별자치도 서귀포시 표선면 중산간동로 4658";"";126.797742;33.389899
"전기차 충전소";"로만토피아";"제주특별자치도 서귀포시 표선면 중산간동로 5220번길 37";"";126.767319;33.351516
"전기차 충전소";"표선119센터";"제주특별자치도 서귀포시 표선면 표선관정로 39-16";"";126.827722;33.32717
"전기차 충전소";"CU 제주표선남촌점";"제주특별자치도 서귀포시 표선면 표선동서로 138";"";126.82872;33.316748
"전기차 충전소";"표선농협";"제주특별자치도 서귀포시 표선면 표선동서로 233";"";126.831898;33.324856
"전기차 충전소";"선스토리";"제주특별자치도 서귀포시 표선면 표선리 1160-1";"";126.837352;33.316162
"전기차 충전소";"표선교회";"제주특별자치도 서귀포시 표선면 표선리 1664-2";"";126.823855;33.328748
"전기차 충전소";"표선의례회관 앞 공영주차장";"제주특별자치도 서귀포시 표선면 표선리 2103";"";126.823483;33.326896
"전기차 충전소";"표선보건지소";"제주특별자치도 서귀포시 표선면 표선중앙로 21";"";126.830506;33.331038
"전기차 충전소";"표선면사무소";"제주특별자치도 서귀포시 표선면 표선중앙로 74";"";126.831727;33.326469
"전기차 충전소";"표선면사무소";"제주특별자치도 서귀포시 표선면 표선중앙로 74";"";126.831727;33.326469
"전기차 충전소";"제주통나무휴양펜션";"제주특별자치도 서귀포시 표선면 하천리 1583";"";126.823283;33.351319
"전기차 충전소";"표선생활체육관";"제주특별자치도 서귀포시 표선면 한마음초등로 399";"";126.814678;33.354492
"전기차 충전소";"허브펜션오즈";"제주특별자치도 서귀포시 표선백사로 58번길 36";"";126.833693;33.318364
"전기차 충전소";"자인빌리지펜션";"제주특별자치도 서귀포시 하신상로 174-21";"";126.609616;33.274638
"전기차 충전소";"그랜드메르호텔";"제주특별자치도 서귀포시 하예동 460-1";"";126.386125;33.239616
"전기차 충전소";"하예1마을회";"제주특별자치도 서귀포시 하예로 1-3(하예동)";"";126.386055;33.243446
"전기차 충전소";"약천사";"제주특별자치도 서귀포시 하원동 1698-1";"";126.450555;33.243699
"전기차 충전소";"서진아파트";"제주특별자치도 서귀포시 하원동 367-1";"";126.462831;33.255301
"전기차 충전소";"소금막호스텔";"제주특별자치도 서귀포시 하효동 1028-2";"";126.620373;33.250576
"전기차 충전소";"브런치더썸";"제주특별자치도 서귀포시 호근동 604";"";126.537404;33.252513
"전기차 충전소";"아우룸숲아파트 입대위";"제주특별자치도 서귀포시 홍중로 105";"";126.555205;33.261729
"전기차 충전소";"회수사거리";"제주특별자치도 서귀포시 회수동 788-2";"";126.442475;33.263108
"전기차 충전소";"효돈동주민센터";"제주특별자치도 서귀포시 효돈로152번길 7";"";126.615558;33.263317
"전기차 충전소";"효돈동주민센터";"제주특별자치도 서귀포시 효돈로152번길 7";"";126.615558;33.263317
"전기차 충전소";"효돈축구공원";"제주특별자치도 서귀포시 효돈순화로 311-29";"";126.560117;33.254086
"전기차 충전소";"어리목주차장";"제주특별자치도 제주시 1100로 2070-61(해안동)";"";126.494463;33.392216
"전기차 충전소";"어리목주차장";"제주특별자치도 제주시 1100로 2070-61(해안동)";"";126.494463;33.392216
"전기차 충전소";"도립미술관";"제주특별자치도 제주시 1100로 2894-78";"";126.489236;33.452648
"전기차 충전소";"신비의사랑";"제주특별자치도 제주시 1100로 2933";"";126.486154;33.448643
"전기차 충전소";"제주예찬";"제주특별자치도 제주시 1100로 2997";"";126.48692;33.45408
"전기차 충전소";"천주교 제주교구 연동성당";"제주특별자치도 제주시 1100로 3157";"";126.48366;33.468339
"전기차 충전소";"네오플";"제주특별자치도 제주시 1100로 3198-13";"";126.485394;33.473147
"전기차 충전소";"넥슨박물관";"제주특별자치도 제주시 1100로 3198-8";"";126.485819;33.472215
"전기차 충전소";"양지공원";"제주특별자치도 제주시 516로 2810-31";"";126.579839;33.440078
"전기차 충전소";"양지공원";"제주특별자치도 제주시 516로 2810-31";"";126.579839;33.440078
"전기차 충전소";"제주 경찰교육 센터";"제주특별자치도 제주시 516로 2927";"";126.565412;33.441111
"전기차 충전소";"삼양동주민센터";"제주특별자치도 제주시 516로 3120(아라1동)";"";126.553016;33.452606
